code,title
H968,OTHER QC/TEST/INSPECT- CHEMICALS AND CHEMICAL PRODUCTS
H969,OTHER QC/TEST/INSPECT- TRAINING AIDS AND DEVICES
H971,OTHER QC/TEST/INSPECT- FURNITURE
H972,OTHER QC/TEST/INSPECT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
H973,OTHER QC/TEST/INSPECT- FOOD PREPARATION AND SERVING EQUIPMENT
H974,"OTHER QC/TEST/INSPECT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
H975,OTHER QC/TEST/INSPECT- OFFICE SUPPLIES AND DEVICES
H976,"OTHER QC/TEST/INSPECT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
H977,OTHER QC/TEST/INSPECT- MUSICAL INST/PHONOGRAPH/HOME RADIO
H978,OTHER QC/TEST/INSPECT- RECREATIONAL AND ATHLETIC EQUIPMENT
H979,OTHER QC/TEST/INSPECT- CLEANING EQUIPMENT AND SUPPLIES
H980,"OTHER QC/TEST/INSPECT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
H981,"OTHER QC/TEST/INSPECT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
H983,"OTHER QC/TEST/INSPECT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
H984,"OTHER QC/TEST/INSPECT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
H985,OTHER QC/TEST/INSPECT- TOILETRIES
H987,OTHER QC/TEST/INSPECT- AGRICULTURAL SUPPLIES
H988,OTHER QC/TEST/INSPECT- LIVE ANIMALS
H989,OTHER QC/TEST/INSPECT- SUBSISTENCE
H991,"OTHER QC/TEST/INSPECT- FUELS, LUBRICANTS, OILS, AND WAXES"
H993,OTHER QC/TEST/INSPECT- NONMETALLIC FABRICATED MATERIALS
H994,OTHER QC/TEST/INSPECT- NONMETALLIC CRUDE MATERIALS
H995,"OTHER QC/TEST/INSPECT- METAL BARS, SHEETS, AND SHAPES"
H996,"OTHER QC/TEST/INSPECT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
H999,OTHER QC/TEST/INSPECT- MISCELLANEOUS
J,"MAINT, REPAIR, REBUILD EQUIPMENT"
J0,"MAINT, REPAIR, REBUILD OF EQUIPMENT"
J010,MAINT/REPAIR/REBUILD OF EQUIPMENT- WEAPONS
J011,MAINT/REPAIR/REBUILD OF EQUIPMENT- NUCLEAR ORDNANCE
J012,MAINT/REPAIR/REBUILD OF EQUIPMENT- FIRE CONTROL EQUIPMENT
J013,MAINT/REPAIR/REBUILD OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
J014,MAINT/REPAIR/REBUILD OF EQUIPMENT- GUIDED MISSILES
J015,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
J017,"MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
J018,MAINT/REPAIR/REBUILD OF EQUIPMENT- SPACE VEHICLES
J019,"MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
J020,MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
J022,MAINT/REPAIR/REBUILD OF EQUIPMENT- RAILWAY EQUIPMENT
J023,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
J024,MAINT/REPAIR/REBUILD OF EQUIPMENT- TRACTORS
J025,MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
J026,MAINT/REPAIR/REBUILD OF EQUIPMENT- TIRES AND TUBES
J028,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
J029,MAINT/REPAIR/REBUILD OF EQUIPMENT- ENGINE ACCESSORIES
J030,MAINT/REPAIR/REBUILD OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
J031,MAINT/REPAIR/REBUILD OF EQUIPMENT- BEARINGS
J032,MAINT/REPAIR/REBUILD OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
J034,MAINT/REPAIR/REBUILD OF EQUIPMENT- METALWORKING MACHINERY
J035,MAINT/REPAIR/REBUILD OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
J036,MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
J037,MAINT/REPAIR/REBUILD OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
J038,MAINT/REPAIR/REBUILD OF EQUIPMENT- CONSTRUCTION/MINING/EXCAVATING/HIGHWAY MAINTENANCE EQUIPMENT
J039,MAINT/REPAIR/REBUILD OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
J040,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
J041,"MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
J042,MAINT/REPAIR/REBUILD OF EQUIP- FIRE FIGHTING/RESCUE/SAFETY EQUIP; ENVIRON PROTECT EQUIP/MATLS
J043,MAINT/REPAIR/REBUILD OF EQUIPMENT- PUMPS AND COMPRESSORS
J044,"MAINT/REPAIR/REBUILD OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
J045,"MAINT/REPAIR/REBUILD OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
J046,MAINT/REPAIR/REBUILD OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
J047,"MAINT/REPAIR/REBUILD OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS"
J048,MAINT/REPAIR/REBUILD OF EQUIPMENT- VALVES
J049,MAINT/REPAIR/REBUILD OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
J051,MAINT/REPAIR/REBUILD OF EQUIPMENT- HAND TOOLS
J052,MAINT/REPAIR/REBUILD OF EQUIPMENT- MEASURING TOOLS
J053,MAINT/REPAIR/REBUILD OF EQUIPMENT- HARDWARE AND ABRASIVES
J054,MAINT/REPAIR/REBUILD OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING
J055,"MAINT/REPAIR/REBUILD OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
J056,MAINT/REPAIR/REBUILD OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS
J059,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
J061,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
J062,MAINT/REPAIR/REBUILD OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS
J063,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
J065,"MAINT/REPAIR/REBUILD OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT
J067,MAINT/REPAIR/REBUILD OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT
J068,MAINT/REPAIR/REBUILD OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS
J069,MAINT/REPAIR/REBUILD OF EQUIPMENT- TRAINING AIDS AND DEVICES
J071,MAINT/REPAIR/REBUILD OF EQUIPMENT- FURNITURE
J072,MAINT/REPAIR/REBUILD OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
J073,MAINT/REPAIR/REBUILD OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT
J074,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT
J075,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES
J076,"MAINT/REPAIR/REBUILD OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
J077,MAINT/REPAIR/REBUILD OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO
J078,MAINT/REPAIR/REBUILD OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT
J079,MAINT/REPAIR/REBUILD OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES
J080,"MAINT/REPAIR/REBUILD OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
J081,"MAINT/REPAIR/REBUILD OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
J083,"MAINT/REPAIR/REBUILD OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL/SHOE FINDINGS, TENTS/FLAGS"
J084,"MAINT/REPAIR/REBUILD OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
J085,MAINT/REPAIR/REBUILD OF EQUIPMENT- TOILETRIES
J087,MAINT/REPAIR/REBUILD OF EQUIPMENT- AGRICULTURAL SUPPLIES
J088,MAINT/REPAIR/REBUILD OF EQUIPMENT- LIVE ANIMALS
J089,MAINT/REPAIR/REBUILD OF EQUIPMENT- SUBSISTENCE
J091,"MAINT/REPAIR/REBUILD OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES"
J093,MAINT/REPAIR/REBUILD OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS
J094,MAINT/REPAIR/REBUILD OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS
J095,"MAINT/REPAIR/REBUILD OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES"
J096,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
J9,NON-NUCLEAR SHIP REPAIR
J998,NON-NUCLEAR SHIP REPAIR (EAST)
J999,NON-NUCLEAR SHIP REPAIR (WEST)
K,MODIFICATION OF EQUIPMENT
K0,MODIFICATION OF EQUIPMENT
K010,MODIFICATION OF EQUIPMENT- WEAPONS
K011,MODIFICATION OF EQUIPMENT- NUCLEAR ORDNANCE
K012,MODIFICATION OF EQUIPMENT- FIRE CONTROL EQUIPMENT
K013,MODIFICATION OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
K014,MODIFICATION OF EQUIPMENT- GUIDED MISSILES
K015,MODIFICATION OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
K016,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
K017,"MODIFICATION OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
K018,MODIFICATION OF EQUIPMENT- SPACE VEHICLES
K019,"MODIFICATION OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
K020,MODIFICATION OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
K022,MODIFICATION OF EQUIPMENT- RAILWAY EQUIPMENT
K023,"MODIFICATION OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
K024,MODIFICATION OF EQUIPMENT- TRACTORS
K025,MODIFICATION OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
K026,MODIFICATION OF EQUIPMENT- TIRES AND TUBES
K028,"MODIFICATION OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
K029,MODIFICATION OF EQUIPMENT- ENGINE ACCESSORIES
K030,MODIFICATION OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
K031,MODIFICATION OF EQUIPMENT- BEARINGS
K032,MODIFICATION OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
K034,MODIFICATION OF EQUIPMENT- METALWORKING MACHINERY
K035,MODIFICATION OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
K036,MODIFICATION OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
K037,MODIFICATION OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
K038,"MODIFICATION OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
K039,MODIFICATION OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
K040,"MODIFICATION OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
K041,"MODIFICATION OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
K042,MODIFICATION OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
K043,MODIFICATION OF EQUIPMENT- PUMPS AND COMPRESSORS
K044,"MODIFICATION OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
K045,"MODIFICATION OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
K046,MODIFICATION OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
K047,"MODIFICATION OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS"
K048,MODIFICATION OF EQUIPMENT- VALVES
K049,MODIFICATION OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
K051,MODIFICATION OF EQUIPMENT- HAND TOOLS
K052,MODIFICATION OF EQUIPMENT- MEASURING TOOLS
K053,MODIFICATION OF EQUIPMENT- HARDWARE AND ABRASIVES
K054,MODIFICATION OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING
K055,"MODIFICATION OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
K056,MODIFICATION OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS
K058,"MODIFICATION OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT"
K059,MODIFICATION OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
K061,MODIFICATION OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
K062,MODIFICATION OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS
K063,"MODIFICATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
K065,"MODIFICATION OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
K066,MODIFICATION OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT
K067,MODIFICATION OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT
K068,MODIFICATION OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS
K069,MODIFICATION OF EQUIPMENT- TRAINING AIDS AND DEVICES
K071,MODIFICATION OF EQUIPMENT- FURNITURE
K072,MODIFICATION OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
K073,MODIFICATION OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT
K074,"MODIFICATION OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
K075,MODIFICATION OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES
K076,"MODIFICATION OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
K077,MODIFICATION OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO
K078,MODIFICATION OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT
K079,MODIFICATION OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES
K080,"MODIFICATION OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
K081,"MODIFICATION OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
K083,"MODIFICATION OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
K084,"MODIFICATION OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
K085,MODIFICATION OF EQUIPMENT- TOILETRIES
K087,MODIFICATION OF EQUIPMENT- AGRICULTURAL SUPPLIES
K088,MODIFICATION OF EQUIPMENT- LIVE ANIMALS
K089,MODIFICATION OF EQUIPMENT- SUBSISTENCE
K091,"MODIFICATION OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES"
K093,MODIFICATION OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS
K094,MODIFICATION OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS
K095,"MODIFICATION OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES"
K096,"MODIFICATION OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
K099,MODIFICATION OF EQUIPMENT- MISCELLANEOUS
L,TECHNICAL REPRESENTATIVE SVCS.
L0,TECHNICAL REPRESENTATIVE SERVICES
L010,TECHNICAL REPRESENTATIVE- WEAPONS
L011,TECHNICAL REPRESENTATIVE- NUCLEAR ORDNANCE
L012,TECHNICAL REPRESENTATIVE- FIRE CONTROL EQUIPMENT
L013,TECHNICAL REPRESENTATIVE- AMMUNITION AND EXPLOSIVES
L014,TECHNICAL REPRESENTATIVE- GUIDED MISSILES
L015,TECHNICAL REPRESENTATIVE- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
L016,TECHNICAL REPRESENTATIVE- AIRCRAFT COMPONENTS AND ACCESSORIES
L017,"TECHNICAL REPRESENTATIVE- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
L018,TECHNICAL REPRESENTATIVE- SPACE VEHICLES
L019,"TECHNICAL REPRESENTATIVE- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
L020,TECHNICAL REPRESENTATIVE- SHIP AND MARINE EQUIPMENT
L022,TECHNICAL REPRESENTATIVE- RAILWAY EQUIPMENT
L023,"TECHNICAL REPRESENTATIVE- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
L024,TECHNICAL REPRESENTATIVE- TRACTORS
L025,TECHNICAL REPRESENTATIVE- VEHICULAR EQUIPMENT COMPONENTS
L026,TECHNICAL REPRESENTATIVE- TIRES AND TUBES
L028,"TECHNICAL REPRESENTATIVE- ENGINES, TURBINES, AND COMPONENTS"
L029,TECHNICAL REPRESENTATIVE- ENGINE ACCESSORIES
L030,TECHNICAL REPRESENTATIVE- MECHANICAL POWER TRANSMISSION EQUIPMENT
L031,TECHNICAL REPRESENTATIVE- BEARINGS
L032,TECHNICAL REPRESENTATIVE- WOODWORKING MACHINERY AND EQUIPMENT
L034,TECHNICAL REPRESENTATIVE- METALWORKING MACHINERY
L035,TECHNICAL REPRESENTATIVE- SERVICE AND TRADE EQUIPMENT
L036,TECHNICAL REPRESENTATIVE- SPECIAL INDUSTRY MACHINERY
L037,TECHNICAL REPRESENTATIVE- AGRICULTURAL MACHINERY AND EQUIPMENT
L038,TECHNICAL REPRESENTATIVE- CONSTRUCTION/MINING/EXCAVATING/HIGHWAY MAINT EQUIP
L039,TECHNICAL REPRESENTATIVE- MATERIALS HANDLING EQUIPMENT
L040,"TECHNICAL REPRESENTATIVE- ROPE, CABLE, CHAIN, AND FITTINGS"
L041,"TECHNICAL REPRESENTATIVE- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
L042,TECHNICAL REP- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
L043,TECHNICAL REPRESENTATIVE- PUMPS AND COMPRESSORS
L044,"TECHNICAL REPRESENTATIVE- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
L045,"TECHNICAL REPRESENTATIVE- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
L046,TECHNICAL REPRESENTATIVE- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
L047,"TECHNICAL REPRESENTATIVE- PIPE, TUBING, HOSE, AND FITTINGS"
L048,TECHNICAL REPRESENTATIVE- VALVES
L049,TECHNICAL REPRESENTATIVE- MAINTENANCE AND REPAIR SHOP EQUIPMENT
L051,TECHNICAL REPRESENTATIVE- HAND TOOLS
L052,TECHNICAL REPRESENTATIVE- MEASURING TOOLS
L053,TECHNICAL REPRESENTATIVE- HARDWARE AND ABRASIVES
L054,TECHNICAL REPRESENTATIVE- PREFABRICATED STRUCTURES AND SCAFFOLDING
L055,"TECHNICAL REPRESENTATIVE- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
L056,TECHNICAL REPRESENTATIVE- CONSTRUCTION AND BUILDING MATERIALS
L058,"TECHNICAL REPRESENTATIVE- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT"
L059,TECHNICAL REPRESENTATIVE- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
L060,"TECHNICAL REPRESENTATIVE- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
L061,TECHNICAL REPRESENTATIVE- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
L062,TECHNICAL REPRESENTATIVE- LIGHTING FIXTURES AND LAMPS
L063,"TECHNICAL REPRESENTATIVE- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
L065,"TECHNICAL REPRESENTATIVE- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
L066,TECHNICAL REPRESENTATIVE- INSTRUMENTS AND LABORATORY EQUIPMENT
L067,TECHNICAL REPRESENTATIVE- PHOTOGRAPHIC EQUIPMENT
L068,TECHNICAL REPRESENTATIVE- CHEMICALS AND CHEMICAL PRODUCTS
L069,TECHNICAL REPRESENTATIVE- TRAINING AIDS AND DEVICES
L071,TECHNICAL REPRESENTATIVE- FURNITURE
L072,TECHNICAL REPRESENTATIVE- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
L073,TECHNICAL REPRESENTATIVE- FOOD PREPARATION AND SERVING EQUIPMENT
L074,TECHNICAL REPRESENTATIVE- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT
L075,TECHNICAL REPRESENTATIVE- OFFICE SUPPLIES AND DEVICES
L076,"TECHNICAL REPRESENTATIVE- BOOKS, MAPS, AND OTHER PUBLICATIONS"
L077,TECHNICAL REPRESENTATIVE- MUSICAL INST/PHONOGRAPH/HOME RADIO
L078,TECHNICAL REPRESENTATIVE- RECREATIONAL AND ATHLETIC EQUIPMENT
L079,TECHNICAL REPRESENTATIVE- CLEANING EQUIPMENT AND SUPPLIES
L080,"TECHNICAL REPRESENTATIVE- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
L081,"TECHNICAL REPRESENTATIVE- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
L083,"TECHNICAL REPRESENTATIVE- TEXTILES, LEATHER, FURS, APPAREL/SHOE FINDINGS, TENTS/FLAGS"
L084,"TECHNICAL REPRESENTATIVE- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
L085,TECHNICAL REPRESENTATIVE- TOILETRIES
L087,TECHNICAL REPRESENTATIVE- AGRICULTURAL SUPPLIES
L088,TECHNICAL REPRESENTATIVE- LIVE ANIMALS
L089,TECHNICAL REPRESENTATIVE- SUBSISTENCE
L091,"TECHNICAL REPRESENTATIVE- FUELS, LUBRICANTS, OILS, AND WAXES"
L093,TECHNICAL REPRESENTATIVE- NONMETALLIC FABRICATED MATERIALS
L094,TECHNICAL REPRESENTATIVE- NONMETALLIC CRUDE MATERIALS
L095,"TECHNICAL REPRESENTATIVE- METAL BARS, SHEETS, AND SHAPES"
L096,"TECHNICAL REPRESENTATIVE- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
L099,TECHNICAL REPRESENTATIVE- MISCELLANEOUS
M,OPERATION OF GOVT OWNED FACILITY
M1,OPERATE GOVT OWNED BUILDINGS
M1AA,OPERATION OF OFFICE BUILDINGS
M1AB,OPERATION OF CONFERENCE SPACE AND FACILITIES
M1AZ,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
M1BA,OPERATION OF AIR TRAFFIC CONTROL TOWERS
M1BB,OPERATION OF AIR TRAFFIC CONTROL TRAINING FACILITIES
M1BC,OPERATION OF RADAR AND NAVIGATIONAL FACILITIES
M1BD,OPERATION OF AIRPORT RUNWAYS AND TAXIWAYS
M1BE,OPERATION OF AIRPORT TERMINALS
M1BF,OPERATION OF MISSILE SYSTEM FACILITIES
M1BG,OPERATION OF ELECTRONIC AND COMMUNICATIONS FACILITIES
M1BZ,OPERATION OF OTHER AIRFIELD STRUCTURES
M1CA,OPERATION OF SCHOOLS
M1CZ,OPERATION OF OTHER EDUCATIONAL BUILDINGS
M1DA,OPERATION OF HOSPITALS AND INFIRMARIES
M1DB,OPERATION OF LABORATORIES AND CLINICS
M1DZ,OPERATION OF OTHER HOSPITAL BUILDINGS
M1EA,OPERATION OF AMMUNITION FACILITIES
M1EB,OPERATION OF MAINTENANCE BUILDINGS
M1EC,OPERATION OF PRODUCTION BUILDINGS
M1ED,OPERATION OF SHIP CONSTRUCTION AND REPAIR FACILITIES
M1EE,OPERATION OF TANK AUTOMOTIVE FACILITIES
M1EZ,OPERATION OF OTHER INDUSTRIAL BUILDINGS
M1FA,OPERATION OF FAMILY HOUSING FACILITIES
M1FB,OPERATION OF RECREATIONAL BUILDINGS
M1FC,OPERATION OF TROOP HOUSING FACILITIES
M1FD,OPERATION OF DINING FACILITIES
M1FE,OPERATION OF RELIGIOUS FACILITIES
M1FF,OPERATION OF PENAL FACILITIES
M1FZ,OPERATION OF OTHER RESIDENTIAL BUILDINGS
M1GA,OPERATION OF AMMUNITION STORAGE BUILDINGS
M1GB,OPERATION OF FOOD OR GRAIN STORAGE BUILDINGS
M1GC,OPERATION OF FUEL STORAGE BUILDINGS
M1GD,OPERATION OF OPEN STORAGE FACILITIES
M1GZ,OPERATION OF OTHER WAREHOUSE BUILDINGS
M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
M1HB,OPERATION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
M1HC,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
M1HZ,OPERATION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
M1JA,OPERATION OF MUSEUMS AND EXHIBITION BUILDINGS
M1JB,OPERATION OF TESTING AND MEASUREMENT BUILDINGS
M1JZ,OPERATION OF MISCELLANEOUS BUILDINGS
M1KA,OPERATION OF DAMS
M1KB,OPERATION OF CANALS
M1KC,OPERATION OF MINE FIRE CONTROL FACILITIES
M1KD,OPERATION OF MINE SUBSIDENCE CONTROL FACILITIES
M1KE,OPERATION OF SURFACE MINE RECLAMATION FACILITIES
M1KF,OPERATION OF DREDGING FACILITIES
